
--- TRAIN SPLIT (4800 samples) ---
ID: scene00000 | Difficulty: 2.0 | Files: scene00000_horizontalOnly_rot_binaural.npz -> scene00000_horizontalOnly_AMBIX.npy
ID: scene04357 | Difficulty: 1.0 | Files: scene04357_horizontalOnly_rot_binaural.npz -> scene04357_horizontalOnly_AMBIX.npy
ID: scene04358 | Difficulty: 1.0 | Files: scene04358_horizontalOnly_rot_binaural.npz -> scene04358_horizontalOnly_AMBIX.npy
ID: scene04359 | Difficulty: 2.0 | Files: scene04359_horizontalOnly_rot_binaural.npz -> scene04359_horizontalOnly_AMBIX.npy
ID: scene04360 | Difficulty: 2.0 | Files: scene04360_horizontalOnly_rot_binaural.npz -> scene04360_horizontalOnly_AMBIX.npy
ID: scene04361 | Difficulty: 2.0 | Files: scene04361_horizontalOnly_rot_binaural.npz -> scene04361_horizontalOnly_AMBIX.npy
ID: scene04362 | Difficulty: 3.0 | Files: scene04362_horizontalOnly_rot_binaural.npz -> scene04362_horizontalOnly_AMBIX.npy
ID: scene04363 | Difficulty: 1.0 | Files: scene04363_horizontalOnly_rot_binaural.npz -> scene04363_horizontalOnly_AMBIX.npy
ID: scene04364 | Difficulty: 2.0 | Files: scene04364_horizontalOnly_rot_binaural.npz -> scene04364_horizontalOnly_AMBIX.npy
ID: scene04365 | Difficulty: 2.0 | Files: scene04365_horizontalOnly_rot_binaural.npz -> scene04365_horizontalOnly_AMBIX.npy
ID: scene04366 | Difficulty: 1.0 | Files: scene04366_horizontalOnly_rot_binaural.npz -> scene04366_horizontalOnly_AMBIX.npy
ID: scene04367 | Difficulty: 3.0 | Files: scene04367_horizontalOnly_rot_binaural.npz -> scene04367_horizontalOnly_AMBIX.npy
ID: scene04368 | Difficulty: 2.0 | Files: scene04368_horizontalOnly_rot_binaural.npz -> scene04368_horizontalOnly_AMBIX.npy
ID: scene04369 | Difficulty: 6.0 | Files: scene04369_horizontalOnly_rot_binaural.npz -> scene04369_horizontalOnly_AMBIX.npy
ID: scene04370 | Difficulty: 2.0 | Files: scene04370_horizontalOnly_rot_binaural.npz -> scene04370_horizontalOnly_AMBIX.npy
ID: scene04371 | Difficulty: 4.0 | Files: scene04371_horizontalOnly_rot_binaural.npz -> scene04371_horizontalOnly_AMBIX.npy
ID: scene04372 | Difficulty: 2.0 | Files: scene04372_horizontalOnly_rot_binaural.npz -> scene04372_horizontalOnly_AMBIX.npy
ID: scene04373 | Difficulty: 4.0 | Files: scene04373_horizontalOnly_rot_binaural.npz -> scene04373_horizontalOnly_AMBIX.npy
ID: scene04374 | Difficulty: 3.0 | Files: scene04374_horizontalOnly_rot_binaural.npz -> scene04374_horizontalOnly_AMBIX.npy
ID: scene04375 | Difficulty: 1.0 | Files: scene04375_horizontalOnly_rot_binaural.npz -> scene04375_horizontalOnly_AMBIX.npy
ID: scene04376 | Difficulty: 2.0 | Files: scene04376_horizontalOnly_rot_binaural.npz -> scene04376_horizontalOnly_AMBIX.npy
ID: scene04377 | Difficulty: 1.0 | Files: scene04377_horizontalOnly_rot_binaural.npz -> scene04377_horizontalOnly_AMBIX.npy
ID: scene04378 | Difficulty: 2.0 | Files: scene04378_horizontalOnly_rot_binaural.npz -> scene04378_horizontalOnly_AMBIX.npy
ID: scene04379 | Difficulty: 1.0 | Files: scene04379_horizontalOnly_rot_binaural.npz -> scene04379_horizontalOnly_AMBIX.npy
ID: scene04380 | Difficulty: 2.0 | Files: scene04380_horizontalOnly_rot_binaural.npz -> scene04380_horizontalOnly_AMBIX.npy
ID: scene04381 | Difficulty: 4.0 | Files: scene04381_horizontalOnly_rot_binaural.npz -> scene04381_horizontalOnly_AMBIX.npy
ID: scene04382 | Difficulty: 1.0 | Files: scene04382_horizontalOnly_rot_binaural.npz -> scene04382_horizontalOnly_AMBIX.npy
ID: scene04383 | Difficulty: 3.0 | Files: scene04383_horizontalOnly_rot_binaural.npz -> scene04383_horizontalOnly_AMBIX.npy
ID: scene04384 | Difficulty: 2.0 | Files: scene04384_horizontalOnly_rot_binaural.npz -> scene04384_horizontalOnly_AMBIX.npy
ID: scene04385 | Difficulty: 1.0 | Files: scene04385_horizontalOnly_rot_binaural.npz -> scene04385_horizontalOnly_AMBIX.npy
ID: scene04386 | Difficulty: 2.0 | Files: scene04386_horizontalOnly_rot_binaural.npz -> scene04386_horizontalOnly_AMBIX.npy
ID: scene04387 | Difficulty: 2.0 | Files: scene04387_horizontalOnly_rot_binaural.npz -> scene04387_horizontalOnly_AMBIX.npy
ID: scene04388 | Difficulty: 4.0 | Files: scene04388_horizontalOnly_rot_binaural.npz -> scene04388_horizontalOnly_AMBIX.npy
ID: scene04389 | Difficulty: 4.0 | Files: scene04389_horizontalOnly_rot_binaural.npz -> scene04389_horizontalOnly_AMBIX.npy
ID: scene04390 | Difficulty: 1.0 | Files: scene04390_horizontalOnly_rot_binaural.npz -> scene04390_horizontalOnly_AMBIX.npy
ID: scene04391 | Difficulty: 1.0 | Files: scene04391_horizontalOnly_rot_binaural.npz -> scene04391_horizontalOnly_AMBIX.npy
ID: scene04392 | Difficulty: 1.0 | Files: scene04392_horizontalOnly_rot_binaural.npz -> scene04392_horizontalOnly_AMBIX.npy
ID: scene04393 | Difficulty: 1.0 | Files: scene04393_horizontalOnly_rot_binaural.npz -> scene04393_horizontalOnly_AMBIX.npy
ID: scene04394 | Difficulty: 2.0 | Files: scene04394_horizontalOnly_rot_binaural.npz -> scene04394_horizontalOnly_AMBIX.npy
ID: scene04395 | Difficulty: 4.0 | Files: scene04395_horizontalOnly_rot_binaural.npz -> scene04395_horizontalOnly_AMBIX.npy
ID: scene04396 | Difficulty: 2.0 | Files: scene04396_horizontalOnly_rot_binaural.npz -> scene04396_horizontalOnly_AMBIX.npy
ID: scene04397 | Difficulty: 4.0 | Files: scene04397_horizontalOnly_rot_binaural.npz -> scene04397_horizontalOnly_AMBIX.npy
ID: scene04398 | Difficulty: 4.0 | Files: scene04398_horizontalOnly_rot_binaural.npz -> scene04398_horizontalOnly_AMBIX.npy
ID: scene04399 | Difficulty: 2.0 | Files: scene04399_horizontalOnly_rot_binaural.npz -> scene04399_horizontalOnly_AMBIX.npy
ID: scene04400 | Difficulty: 1.0 | Files: scene04400_horizontalOnly_rot_binaural.npz -> scene04400_horizontalOnly_AMBIX.npy
ID: scene04401 | Difficulty: 5.0 | Files: scene04401_horizontalOnly_rot_binaural.npz -> scene04401_horizontalOnly_AMBIX.npy
ID: scene04402 | Difficulty: 1.0 | Files: scene04402_horizontalOnly_rot_binaural.npz -> scene04402_horizontalOnly_AMBIX.npy
ID: scene04403 | Difficulty: 1.0 | Files: scene04403_horizontalOnly_rot_binaural.npz -> scene04403_horizontalOnly_AMBIX.npy
ID: scene04404 | Difficulty: 2.0 | Files: scene04404_horizontalOnly_rot_binaural.npz -> scene04404_horizontalOnly_AMBIX.npy
ID: scene04405 | Difficulty: 2.0 | Files: scene04405_horizontalOnly_rot_binaural.npz -> scene04405_horizontalOnly_AMBIX.npy
ID: scene04406 | Difficulty: 1.0 | Files: scene04406_horizontalOnly_rot_binaural.npz -> scene04406_horizontalOnly_AMBIX.npy
ID: scene04407 | Difficulty: 1.0 | Files: scene04407_horizontalOnly_rot_binaural.npz -> scene04407_horizontalOnly_AMBIX.npy
ID: scene04408 | Difficulty: 3.0 | Files: scene04408_horizontalOnly_rot_binaural.npz -> scene04408_horizontalOnly_AMBIX.npy
ID: scene04409 | Difficulty: 2.0 | Files: scene04409_horizontalOnly_rot_binaural.npz -> scene04409_horizontalOnly_AMBIX.npy
ID: scene04410 | Difficulty: 2.0 | Files: scene04410_horizontalOnly_rot_binaural.npz -> scene04410_horizontalOnly_AMBIX.npy
ID: scene04411 | Difficulty: 1.0 | Files: scene04411_horizontalOnly_rot_binaural.npz -> scene04411_horizontalOnly_AMBIX.npy
ID: scene04412 | Difficulty: 2.0 | Files: scene04412_horizontalOnly_rot_binaural.npz -> scene04412_horizontalOnly_AMBIX.npy
ID: scene04413 | Difficulty: 3.0 | Files: scene04413_horizontalOnly_rot_binaural.npz -> scene04413_horizontalOnly_AMBIX.npy
ID: scene04414 | Difficulty: 1.0 | Files: scene04414_horizontalOnly_rot_binaural.npz -> scene04414_horizontalOnly_AMBIX.npy
ID: scene04415 | Difficulty: 2.0 | Files: scene04415_horizontalOnly_rot_binaural.npz -> scene04415_horizontalOnly_AMBIX.npy
ID: scene04416 | Difficulty: 4.0 | Files: scene04416_horizontalOnly_rot_binaural.npz -> scene04416_horizontalOnly_AMBIX.npy
ID: scene04417 | Difficulty: 5.0 | Files: scene04417_horizontalOnly_rot_binaural.npz -> scene04417_horizontalOnly_AMBIX.npy
ID: scene04418 | Difficulty: 4.0 | Files: scene04418_horizontalOnly_rot_binaural.npz -> scene04418_horizontalOnly_AMBIX.npy
ID: scene04419 | Difficulty: 1.0 | Files: scene04419_horizontalOnly_rot_binaural.npz -> scene04419_horizontalOnly_AMBIX.npy
ID: scene04420 | Difficulty: 2.0 | Files: scene04420_horizontalOnly_rot_binaural.npz -> scene04420_horizontalOnly_AMBIX.npy
ID: scene04421 | Difficulty: 1.0 | Files: scene04421_horizontalOnly_rot_binaural.npz -> scene04421_horizontalOnly_AMBIX.npy
ID: scene04422 | Difficulty: 4.0 | Files: scene04422_horizontalOnly_rot_binaural.npz -> scene04422_horizontalOnly_AMBIX.npy
ID: scene04423 | Difficulty: 5.0 | Files: scene04423_horizontalOnly_rot_binaural.npz -> scene04423_horizontalOnly_AMBIX.npy
ID: scene04424 | Difficulty: 2.0 | Files: scene04424_horizontalOnly_rot_binaural.npz -> scene04424_horizontalOnly_AMBIX.npy
ID: scene04425 | Difficulty: 3.0 | Files: scene04425_horizontalOnly_rot_binaural.npz -> scene04425_horizontalOnly_AMBIX.npy
ID: scene04426 | Difficulty: 4.0 | Files: scene04426_horizontalOnly_rot_binaural.npz -> scene04426_horizontalOnly_AMBIX.npy
ID: scene04427 | Difficulty: 2.0 | Files: scene04427_horizontalOnly_rot_binaural.npz -> scene04427_horizontalOnly_AMBIX.npy
ID: scene04428 | Difficulty: 2.0 | Files: scene04428_horizontalOnly_rot_binaural.npz -> scene04428_horizontalOnly_AMBIX.npy
ID: scene04429 | Difficulty: 4.0 | Files: scene04429_horizontalOnly_rot_binaural.npz -> scene04429_horizontalOnly_AMBIX.npy
ID: scene04430 | Difficulty: 2.0 | Files: scene04430_horizontalOnly_rot_binaural.npz -> scene04430_horizontalOnly_AMBIX.npy
ID: scene04431 | Difficulty: 3.0 | Files: scene04431_horizontalOnly_rot_binaural.npz -> scene04431_horizontalOnly_AMBIX.npy
ID: scene04432 | Difficulty: 2.0 | Files: scene04432_horizontalOnly_rot_binaural.npz -> scene04432_horizontalOnly_AMBIX.npy
ID: scene04433 | Difficulty: 2.0 | Files: scene04433_horizontalOnly_rot_binaural.npz -> scene04433_horizontalOnly_AMBIX.npy
ID: scene04434 | Difficulty: 3.0 | Files: scene04434_horizontalOnly_rot_binaural.npz -> scene04434_horizontalOnly_AMBIX.npy
ID: scene04435 | Difficulty: 1.0 | Files: scene04435_horizontalOnly_rot_binaural.npz -> scene04435_horizontalOnly_AMBIX.npy
ID: scene04436 | Difficulty: 2.0 | Files: scene04436_horizontalOnly_rot_binaural.npz -> scene04436_horizontalOnly_AMBIX.npy
ID: scene04437 | Difficulty: 2.0 | Files: scene04437_horizontalOnly_rot_binaural.npz -> scene04437_horizontalOnly_AMBIX.npy
ID: scene04438 | Difficulty: 2.0 | Files: scene04438_horizontalOnly_rot_binaural.npz -> scene04438_horizontalOnly_AMBIX.npy
ID: scene04439 | Difficulty: 3.0 | Files: scene04439_horizontalOnly_rot_binaural.npz -> scene04439_horizontalOnly_AMBIX.npy
ID: scene04440 | Difficulty: 5.0 | Files: scene04440_horizontalOnly_rot_binaural.npz -> scene04440_horizontalOnly_AMBIX.npy
ID: scene04441 | Difficulty: 2.0 | Files: scene04441_horizontalOnly_rot_binaural.npz -> scene04441_horizontalOnly_AMBIX.npy
ID: scene04442 | Difficulty: 4.0 | Files: scene04442_horizontalOnly_rot_binaural.npz -> scene04442_horizontalOnly_AMBIX.npy
ID: scene04443 | Difficulty: 3.0 | Files: scene04443_horizontalOnly_rot_binaural.npz -> scene04443_horizontalOnly_AMBIX.npy
ID: scene04444 | Difficulty: 2.0 | Files: scene04444_horizontalOnly_rot_binaural.npz -> scene04444_horizontalOnly_AMBIX.npy
ID: scene04445 | Difficulty: 3.0 | Files: scene04445_horizontalOnly_rot_binaural.npz -> scene04445_horizontalOnly_AMBIX.npy
ID: scene04446 | Difficulty: 5.0 | Files: scene04446_horizontalOnly_rot_binaural.npz -> scene04446_horizontalOnly_AMBIX.npy
ID: scene04447 | Difficulty: 1.0 | Files: scene04447_horizontalOnly_rot_binaural.npz -> scene04447_horizontalOnly_AMBIX.npy
ID: scene04448 | Difficulty: 1.0 | Files: scene04448_horizontalOnly_rot_binaural.npz -> scene04448_horizontalOnly_AMBIX.npy
ID: scene04449 | Difficulty: 1.0 | Files: scene04449_horizontalOnly_rot_binaural.npz -> scene04449_horizontalOnly_AMBIX.npy
ID: scene04450 | Difficulty: 2.0 | Files: scene04450_horizontalOnly_rot_binaural.npz -> scene04450_horizontalOnly_AMBIX.npy
ID: scene04451 | Difficulty: 1.0 | Files: scene04451_horizontalOnly_rot_binaural.npz -> scene04451_horizontalOnly_AMBIX.npy
ID: scene04452 | Difficulty: 1.0 | Files: scene04452_horizontalOnly_rot_binaural.npz -> scene04452_horizontalOnly_AMBIX.npy
ID: scene04453 | Difficulty: 4.0 | Files: scene04453_horizontalOnly_rot_binaural.npz -> scene04453_horizontalOnly_AMBIX.npy
ID: scene04454 | Difficulty: 3.0 | Files: scene04454_horizontalOnly_rot_binaural.npz -> scene04454_horizontalOnly_AMBIX.npy
ID: scene04455 | Difficulty: 3.0 | Files: scene04455_horizontalOnly_rot_binaural.npz -> scene04455_horizontalOnly_AMBIX.npy
ID: scene04456 | Difficulty: 3.0 | Files: scene04456_horizontalOnly_rot_binaural.npz -> scene04456_horizontalOnly_AMBIX.npy
ID: scene04457 | Difficulty: 3.0 | Files: scene04457_horizontalOnly_rot_binaural.npz -> scene04457_horizontalOnly_AMBIX.npy
ID: scene04458 | Difficulty: 2.0 | Files: scene04458_horizontalOnly_rot_binaural.npz -> scene04458_horizontalOnly_AMBIX.npy
ID: scene04459 | Difficulty: 1.0 | Files: scene04459_horizontalOnly_rot_binaural.npz -> scene04459_horizontalOnly_AMBIX.npy
ID: scene04460 | Difficulty: 1.0 | Files: scene04460_horizontalOnly_rot_binaural.npz -> scene04460_horizontalOnly_AMBIX.npy
ID: scene04461 | Difficulty: 3.0 | Files: scene04461_horizontalOnly_rot_binaural.npz -> scene04461_horizontalOnly_AMBIX.npy
ID: scene04462 | Difficulty: 1.0 | Files: scene04462_horizontalOnly_rot_binaural.npz -> scene04462_horizontalOnly_AMBIX.npy
ID: scene04463 | Difficulty: 2.0 | Files: scene04463_horizontalOnly_rot_binaural.npz -> scene04463_horizontalOnly_AMBIX.npy
ID: scene04464 | Difficulty: 2.0 | Files: scene04464_horizontalOnly_rot_binaural.npz -> scene04464_horizontalOnly_AMBIX.npy
ID: scene04465 | Difficulty: 4.0 | Files: scene04465_horizontalOnly_rot_binaural.npz -> scene04465_horizontalOnly_AMBIX.npy
ID: scene04466 | Difficulty: 2.0 | Files: scene04466_horizontalOnly_rot_binaural.npz -> scene04466_horizontalOnly_AMBIX.npy
ID: scene04467 | Difficulty: 2.0 | Files: scene04467_horizontalOnly_rot_binaural.npz -> scene04467_horizontalOnly_AMBIX.npy
ID: scene04468 | Difficulty: 3.0 | Files: scene04468_horizontalOnly_rot_binaural.npz -> scene04468_horizontalOnly_AMBIX.npy
ID: scene04469 | Difficulty: 1.0 | Files: scene04469_horizontalOnly_rot_binaural.npz -> scene04469_horizontalOnly_AMBIX.npy
ID: scene04470 | Difficulty: 1.0 | Files: scene04470_horizontalOnly_rot_binaural.npz -> scene04470_horizontalOnly_AMBIX.npy
ID: scene04471 | Difficulty: 2.0 | Files: scene04471_horizontalOnly_rot_binaural.npz -> scene04471_horizontalOnly_AMBIX.npy
ID: scene04472 | Difficulty: 4.0 | Files: scene04472_horizontalOnly_rot_binaural.npz -> scene04472_horizontalOnly_AMBIX.npy
ID: scene04473 | Difficulty: 3.0 | Files: scene04473_horizontalOnly_rot_binaural.npz -> scene04473_horizontalOnly_AMBIX.npy
ID: scene04474 | Difficulty: 3.0 | Files: scene04474_horizontalOnly_rot_binaural.npz -> scene04474_horizontalOnly_AMBIX.npy
ID: scene04475 | Difficulty: 1.0 | Files: scene04475_horizontalOnly_rot_binaural.npz -> scene04475_horizontalOnly_AMBIX.npy
ID: scene04476 | Difficulty: 2.0 | Files: scene04476_horizontalOnly_rot_binaural.npz -> scene04476_horizontalOnly_AMBIX.npy
ID: scene04477 | Difficulty: 2.0 | Files: scene04477_horizontalOnly_rot_binaural.npz -> scene04477_horizontalOnly_AMBIX.npy
ID: scene04478 | Difficulty: 4.0 | Files: scene04478_horizontalOnly_rot_binaural.npz -> scene04478_horizontalOnly_AMBIX.npy
ID: scene04479 | Difficulty: 2.0 | Files: scene04479_horizontalOnly_rot_binaural.npz -> scene04479_horizontalOnly_AMBIX.npy
ID: scene04480 | Difficulty: 4.0 | Files: scene04480_horizontalOnly_rot_binaural.npz -> scene04480_horizontalOnly_AMBIX.npy
ID: scene04481 | Difficulty: 1.0 | Files: scene04481_horizontalOnly_rot_binaural.npz -> scene04481_horizontalOnly_AMBIX.npy
ID: scene04482 | Difficulty: 1.0 | Files: scene04482_horizontalOnly_rot_binaural.npz -> scene04482_horizontalOnly_AMBIX.npy
ID: scene04483 | Difficulty: 2.0 | Files: scene04483_horizontalOnly_rot_binaural.npz -> scene04483_horizontalOnly_AMBIX.npy
ID: scene04484 | Difficulty: 3.0 | Files: scene04484_horizontalOnly_rot_binaural.npz -> scene04484_horizontalOnly_AMBIX.npy
ID: scene04485 | Difficulty: 2.0 | Files: scene04485_horizontalOnly_rot_binaural.npz -> scene04485_horizontalOnly_AMBIX.npy
ID: scene04486 | Difficulty: 2.0 | Files: scene04486_horizontalOnly_rot_binaural.npz -> scene04486_horizontalOnly_AMBIX.npy
ID: scene04487 | Difficulty: 2.0 | Files: scene04487_horizontalOnly_rot_binaural.npz -> scene04487_horizontalOnly_AMBIX.npy
ID: scene04488 | Difficulty: 4.0 | Files: scene04488_horizontalOnly_rot_binaural.npz -> scene04488_horizontalOnly_AMBIX.npy
ID: scene04489 | Difficulty: 2.0 | Files: scene04489_horizontalOnly_rot_binaural.npz -> scene04489_horizontalOnly_AMBIX.npy
ID: scene04490 | Difficulty: 3.0 | Files: scene04490_horizontalOnly_rot_binaural.npz -> scene04490_horizontalOnly_AMBIX.npy
ID: scene04491 | Difficulty: 4.0 | Files: scene04491_horizontalOnly_rot_binaural.npz -> scene04491_horizontalOnly_AMBIX.npy
ID: scene04492 | Difficulty: 3.0 | Files: scene04492_horizontalOnly_rot_binaural.npz -> scene04492_horizontalOnly_AMBIX.npy
ID: scene04493 | Difficulty: 1.0 | Files: scene04493_horizontalOnly_rot_binaural.npz -> scene04493_horizontalOnly_AMBIX.npy
ID: scene04494 | Difficulty: 3.0 | Files: scene04494_horizontalOnly_rot_binaural.npz -> scene04494_horizontalOnly_AMBIX.npy
ID: scene04495 | Difficulty: 2.0 | Files: scene04495_horizontalOnly_rot_binaural.npz -> scene04495_horizontalOnly_AMBIX.npy
ID: scene04496 | Difficulty: 2.0 | Files: scene04496_horizontalOnly_rot_binaural.npz -> scene04496_horizontalOnly_AMBIX.npy
ID: scene04497 | Difficulty: 5.0 | Files: scene04497_horizontalOnly_rot_binaural.npz -> scene04497_horizontalOnly_AMBIX.npy
ID: scene04498 | Difficulty: 2.0 | Files: scene04498_horizontalOnly_rot_binaural.npz -> scene04498_horizontalOnly_AMBIX.npy
ID: scene04499 | Difficulty: 5.0 | Files: scene04499_horizontalOnly_rot_binaural.npz -> scene04499_horizontalOnly_AMBIX.npy
ID: scene04500 | Difficulty: 2.0 | Files: scene04500_horizontalOnly_rot_binaural.npz -> scene04500_horizontalOnly_AMBIX.npy
ID: scene04501 | Difficulty: 2.0 | Files: scene04501_horizontalOnly_rot_binaural.npz -> scene04501_horizontalOnly_AMBIX.npy
ID: scene04502 | Difficulty: 2.0 | Files: scene04502_horizontalOnly_rot_binaural.npz -> scene04502_horizontalOnly_AMBIX.npy
ID: scene04503 | Difficulty: 1.0 | Files: scene04503_horizontalOnly_rot_binaural.npz -> scene04503_horizontalOnly_AMBIX.npy
ID: scene04504 | Difficulty: 2.0 | Files: scene04504_horizontalOnly_rot_binaural.npz -> scene04504_horizontalOnly_AMBIX.npy
ID: scene04505 | Difficulty: 2.0 | Files: scene04505_horizontalOnly_rot_binaural.npz -> scene04505_horizontalOnly_AMBIX.npy
ID: scene04506 | Difficulty: 1.0 | Files: scene04506_horizontalOnly_rot_binaural.npz -> scene04506_horizontalOnly_AMBIX.npy
ID: scene04507 | Difficulty: 3.0 | Files: scene04507_horizontalOnly_rot_binaural.npz -> scene04507_horizontalOnly_AMBIX.npy
ID: scene04508 | Difficulty: 2.0 | Files: scene04508_horizontalOnly_rot_binaural.npz -> scene04508_horizontalOnly_AMBIX.npy
ID: scene04509 | Difficulty: 1.0 | Files: scene04509_horizontalOnly_rot_binaural.npz -> scene04509_horizontalOnly_AMBIX.npy
ID: scene04510 | Difficulty: 1.0 | Files: scene04510_horizontalOnly_rot_binaural.npz -> scene04510_horizontalOnly_AMBIX.npy
ID: scene04511 | Difficulty: 5.0 | Files: scene04511_horizontalOnly_rot_binaural.npz -> scene04511_horizontalOnly_AMBIX.npy
ID: scene04512 | Difficulty: 1.0 | Files: scene04512_horizontalOnly_rot_binaural.npz -> scene04512_horizontalOnly_AMBIX.npy
ID: scene04513 | Difficulty: 1.0 | Files: scene04513_horizontalOnly_rot_binaural.npz -> scene04513_horizontalOnly_AMBIX.npy
ID: scene04514 | Difficulty: 2.0 | Files: scene04514_horizontalOnly_rot_binaural.npz -> scene04514_horizontalOnly_AMBIX.npy
ID: scene04515 | Difficulty: 1.0 | Files: scene04515_horizontalOnly_rot_binaural.npz -> scene04515_horizontalOnly_AMBIX.npy
ID: scene04516 | Difficulty: 3.0 | Files: scene04516_horizontalOnly_rot_binaural.npz -> scene04516_horizontalOnly_AMBIX.npy
ID: scene04517 | Difficulty: 3.0 | Files: scene04517_horizontalOnly_rot_binaural.npz -> scene04517_horizontalOnly_AMBIX.npy
ID: scene04518 | Difficulty: 3.0 | Files: scene04518_horizontalOnly_rot_binaural.npz -> scene04518_horizontalOnly_AMBIX.npy
ID: scene04519 | Difficulty: 3.0 | Files: scene04519_horizontalOnly_rot_binaural.npz -> scene04519_horizontalOnly_AMBIX.npy
ID: scene04520 | Difficulty: 3.0 | Files: scene04520_horizontalOnly_rot_binaural.npz -> scene04520_horizontalOnly_AMBIX.npy
ID: scene04521 | Difficulty: 5.0 | Files: scene04521_horizontalOnly_rot_binaural.npz -> scene04521_horizontalOnly_AMBIX.npy
ID: scene04522 | Difficulty: 2.0 | Files: scene04522_horizontalOnly_rot_binaural.npz -> scene04522_horizontalOnly_AMBIX.npy
ID: scene04523 | Difficulty: 1.0 | Files: scene04523_horizontalOnly_rot_binaural.npz -> scene04523_horizontalOnly_AMBIX.npy
ID: scene04524 | Difficulty: 1.0 | Files: scene04524_horizontalOnly_rot_binaural.npz -> scene04524_horizontalOnly_AMBIX.npy
ID: scene04525 | Difficulty: 2.0 | Files: scene04525_horizontalOnly_rot_binaural.npz -> scene04525_horizontalOnly_AMBIX.npy
ID: scene04526 | Difficulty: 4.0 | Files: scene04526_horizontalOnly_rot_binaural.npz -> scene04526_horizontalOnly_AMBIX.npy
ID: scene04527 | Difficulty: 3.0 | Files: scene04527_horizontalOnly_rot_binaural.npz -> scene04527_horizontalOnly_AMBIX.npy
ID: scene04528 | Difficulty: 2.0 | Files: scene04528_horizontalOnly_rot_binaural.npz -> scene04528_horizontalOnly_AMBIX.npy
ID: scene04529 | Difficulty: 1.0 | Files: scene04529_horizontalOnly_rot_binaural.npz -> scene04529_horizontalOnly_AMBIX.npy
ID: scene04530 | Difficulty: 3.0 | Files: scene04530_horizontalOnly_rot_binaural.npz -> scene04530_horizontalOnly_AMBIX.npy
ID: scene04531 | Difficulty: 4.0 | Files: scene04531_horizontalOnly_rot_binaural.npz -> scene04531_horizontalOnly_AMBIX.npy
ID: scene04532 | Difficulty: 1.0 | Files: scene04532_horizontalOnly_rot_binaural.npz -> scene04532_horizontalOnly_AMBIX.npy
ID: scene04533 | Difficulty: 3.0 | Files: scene04533_horizontalOnly_rot_binaural.npz -> scene04533_horizontalOnly_AMBIX.npy
ID: scene04534 | Difficulty: 2.0 | Files: scene04534_horizontalOnly_rot_binaural.npz -> scene04534_horizontalOnly_AMBIX.npy
ID: scene04535 | Difficulty: 2.0 | Files: scene04535_horizontalOnly_rot_binaural.npz -> scene04535_horizontalOnly_AMBIX.npy
ID: scene04536 | Difficulty: 1.0 | Files: scene04536_horizontalOnly_rot_binaural.npz -> scene04536_horizontalOnly_AMBIX.npy
ID: scene04537 | Difficulty: 2.0 | Files: scene04537_horizontalOnly_rot_binaural.npz -> scene04537_horizontalOnly_AMBIX.npy
ID: scene04538 | Difficulty: 1.0 | Files: scene04538_horizontalOnly_rot_binaural.npz -> scene04538_horizontalOnly_AMBIX.npy
ID: scene04539 | Difficulty: 2.0 | Files: scene04539_horizontalOnly_rot_binaural.npz -> scene04539_horizontalOnly_AMBIX.npy
ID: scene04540 | Difficulty: 1.0 | Files: scene04540_horizontalOnly_rot_binaural.npz -> scene04540_horizontalOnly_AMBIX.npy
ID: scene04541 | Difficulty: 4.0 | Files: scene04541_horizontalOnly_rot_binaural.npz -> scene04541_horizontalOnly_AMBIX.npy
ID: scene04542 | Difficulty: 1.0 | Files: scene04542_horizontalOnly_rot_binaural.npz -> scene04542_horizontalOnly_AMBIX.npy
ID: scene04543 | Difficulty: 2.0 | Files: scene04543_horizontalOnly_rot_binaural.npz -> scene04543_horizontalOnly_AMBIX.npy
ID: scene04544 | Difficulty: 2.0 | Files: scene04544_horizontalOnly_rot_binaural.npz -> scene04544_horizontalOnly_AMBIX.npy
ID: scene04545 | Difficulty: 2.0 | Files: scene04545_horizontalOnly_rot_binaural.npz -> scene04545_horizontalOnly_AMBIX.npy
ID: scene04546 | Difficulty: 4.0 | Files: scene04546_horizontalOnly_rot_binaural.npz -> scene04546_horizontalOnly_AMBIX.npy
ID: scene04547 | Difficulty: 2.0 | Files: scene04547_horizontalOnly_rot_binaural.npz -> scene04547_horizontalOnly_AMBIX.npy
ID: scene04548 | Difficulty: 3.0 | Files: scene04548_horizontalOnly_rot_binaural.npz -> scene04548_horizontalOnly_AMBIX.npy
ID: scene04549 | Difficulty: 2.0 | Files: scene04549_horizontalOnly_rot_binaural.npz -> scene04549_horizontalOnly_AMBIX.npy
ID: scene04550 | Difficulty: 2.0 | Files: scene04550_horizontalOnly_rot_binaural.npz -> scene04550_horizontalOnly_AMBIX.npy
ID: scene04551 | Difficulty: 2.0 | Files: scene04551_horizontalOnly_rot_binaural.npz -> scene04551_horizontalOnly_AMBIX.npy
ID: scene04552 | Difficulty: 2.0 | Files: scene04552_horizontalOnly_rot_binaural.npz -> scene04552_horizontalOnly_AMBIX.npy
ID: scene04553 | Difficulty: 1.0 | Files: scene04553_horizontalOnly_rot_binaural.npz -> scene04553_horizontalOnly_AMBIX.npy
ID: scene04554 | Difficulty: 3.0 | Files: scene04554_horizontalOnly_rot_binaural.npz -> scene04554_horizontalOnly_AMBIX.npy
